show_id,title,type,release_year,date_added,date_added_year,date_added_month,rating,rating_system,rating_group,is_unrated,duration,duration_value,duration_unit,description
s1107,Cross: Rise of the Villains,Movie,2019,2021-04-02,2021,4,R,MPAA-like,Mature,False,100 min,100,min,"Armed with a mighty ancient amulet, a team of weapons experts joins forces to defend Los Angeles from supervillains with explosive powers of their own."
s1108,God Calling,Movie,2018,2021-04-02,2021,4,TV-MA,TV Parental Guidelines,Mature,False,120 min,120,min,"The loss of a child plunges Sade into a suicidal depression, but her suffering leads to faith – with a little assist from modern technology."
s1109,Irul,Movie,2021,2021-04-02,2021,4,TV-MA,TV Parental Guidelines,Mature,False,91 min,91,min,"When a car breakdown forces a couple to seek shelter in a nearby home, conversations with the stranger inside soon suggest there’s a killer among them."
s111,Money Heist: From Tokyo to Berlin,TV Show,2021,2021-09-03,2021,9,TV-MA,TV Parental Guidelines,Mature,False,1 Season,1,season,"The filmmakers and actors behind ""Money Heist"" characters like Tokyo and the Professor talk about the emotional artistic process of filming the series."
s1110,Just Say Yes,Movie,2021,2021-04-02,2021,4,TV-MA,TV Parental Guidelines,Mature,False,98 min,98,min,Incurable romantic Lotte finds her life upended when her plans for a picture-perfect wedding unravel — just as her self-absorbed sister gets engaged.
s1111,Madame Claude,Movie,2021,2021-04-02,2021,4,TV-MA,TV Parental Guidelines,Mature,False,113 min,113,min,"In 1960s Paris, Madame Claude's influence extends beyond the world of sex work — until an affluent young woman threatens to change everything."
s1112,Wild Child,Movie,2008,2021-04-02,2021,4,PG-13,MPAA-like,Teen,False,98 min,98,min,"Accustomed to getting her way, a wealthy teenage girl from Los Angeles is sent to a strict boarding school in England to clean up her act."
s1113,Woody Woodpecker,Movie,2017,2021-04-02,2021,4,PG,MPAA-like,Family,False,91 min,91,min,A rascally bird with a distinctive laugh pecks back with a vengeance when his forest habitat is threatened by a slick lawyer building his dream home.
s1114,2012,Movie,2009,2021-04-01,2021,4,PG-13,MPAA-like,Teen,False,158 min,158,min,"When a flood of natural disasters begins to destroy the world, a divorced dad desperately tries to save his family by outrunning the cataclysmic chaos."
s1115,3 Idiots,Movie,2009,2021-04-01,2021,4,PG-13,MPAA-like,Teen,False,164 min,164,min,"While attending one of India's premier colleges, three miserable engineering students and best friends struggle to beat the school's draconian system."
s1116,Ferrari Ki Sawaari,Movie,2012,2021-04-01,2021,4,TV-PG,TV Parental Guidelines,Family,False,133 min,133,min,A father winds up involved with a stolen Ferrari as he tries to acquire the money to send his son to the leading cricket academy.
s1117,Glimpses of a Future,TV Show,2020,2021-04-01,2021,4,TV-PG,TV Parental Guidelines,Family,False,1 Season,1,season,"This docuseries celebrates the virtual collaborations between a group of artists, dancers and writers from around the world during the pandemic."
s1118,Ibrahim a Fate to Define,Movie,2019,2021-04-01,2021,4,TV-PG,TV Parental Guidelines,Family,False,75 min,75,min,"Raised in a quiet home, Lina searches for answers while investigating the mystery behind her father's disappearance in this documentary."
s1119,Insidious,Movie,2010,2021-04-01,2021,4,PG-13,MPAA-like,Teen,False,103 min,103,min,"A family moves into a new home, where their son falls into a coma and eerie events begin to reveal something far more sinister is lurking in the house."
s112,Sharkdog,TV Show,2021,2021-09-03,2021,9,TV-Y,TV Parental Guidelines,Kids,False,1 Season,1,season,"Half shark, half dog with a big heart and a belly full of fish sticks! Together, Sharkdog and his human pal Max can take on any silly or messy adventure."
s1120,Into the Grizzly Maze,Movie,2015,2021-04-01,2021,4,R,MPAA-like,Mature,False,90 min,90,min,Estranged brothers Beckett and Rowan reunite in the Alaskan wild to confront a savage grizzly bear wreaking havoc on their hometown.
s1121,Kingsglaive: Final Fantasy XV,Movie,2016,2021-04-01,2021,4,PG-13,MPAA-like,Teen,False,116 min,116,min,King Regis of Lucis orders his Kingsglaive warriors to stop the army of Niflheim before it invades and steals the crystal that gives Lucis its power.
s1122,Legally Blonde,Movie,2001,2021-04-01,2021,4,PG-13,MPAA-like,Teen,False,96 min,96,min,"When dazzling L.A. sorority girl Elle Woods gets dumped by her snobby boyfriend, she decides to win him back by following him to Harvard Law School."
s1123,Madam Chief Minister,Movie,2020,2021-04-01,2021,4,TV-14,TV Parental Guidelines,Teen,False,121 min,121,min,"Rising from disadvantage to become a state leader, a tenacious politician learns that with great power comes great responsibility, ruthlessness and risk."
s1124,Magical Andes,TV Show,2021,2021-04-01,2021,4,TV-G,TV Parental Guidelines,Family,False,2 Seasons,2,season,"From Argentina to Colombia, this stunning documentary follows five characters who share their deep connection to South America's majestic mountains."
s1125,Maximum Risk,Movie,1996,2021-04-01,2021,4,R,MPAA-like,Mature,False,101 min,101,min,"After discovering he's a twin when a look-alike turns up dead, a French cop assumes his brother's identity to uncover the truth and seek vengeance."
s1126,Murder Maps,TV Show,2017,2021-04-01,2021,4,TV-MA,TV Parental Guidelines,Mature,False,2 Seasons,2,season,Dramatic reenactments paired with archival sources artfully illustrate how police brought some of Britain's most infamous killers to justice.
s1127,My Fair Lady,Movie,1964,2021-04-01,2021,4,G,MPAA-like,Family,False,173 min,173,min,"When a Cockney flower girl takes elocution lessons from an aloof professor, he decides to introduce her to high society, transforming both their lives."
s1128,Prank Encounters,TV Show,2021,2021-04-01,2021,4,TV-MA,TV Parental Guidelines,Mature,False,2 Seasons,2,season,Monstrous frights meet hilarious reveals on this hidden-camera prank show as real people become the stars of their own full-blown horror movie.
s1129,S.W.A.T.: Under Siege,Movie,2017,2021-04-01,2021,4,R,MPAA-like,Mature,False,89 min,89,min,"When a S.W.A.T. team takes in a mysterious, high-profile prisoner, international threats unleash a barrage of attacks on their compound to retrieve him."
s113,Worth,Movie,2021,2021-09-03,2021,9,PG-13,MPAA-like,Teen,False,119 min,119,min,"In the wake of the Sept. 11 attacks, a lawyer faces an emotional reckoning as he attempts to put a dollar value on the lives lost. Based on real events."
s1130,Secrets of Great British Castles,TV Show,2016,2021-04-01,2021,4,TV-PG,TV Parental Guidelines,Family,False,2 Seasons,2,season,Join historian Dan Jones on a journey back in time to the zenith of Britain's most iconic structures and their infamous inhabitants.
s1131,Seven Souls in the Skull Castle: Season Bird,Movie,2017,2021-04-01,2021,4,TV-14,TV Parental Guidelines,Teen,False,182 min,182,min,"Japan, 1590. Wandering samurai band together to take on the lord of Skull Castle in this “Bird” version of the dynamic show performed in a 360º theater."
s1132,Seven Souls in the Skull Castle: Season Flower,Movie,2017,2021-04-01,2021,4,TV-14,TV Parental Guidelines,Teen,False,181 min,181,min,"Japan, 1590. Wandering samurai band together to take on the lord of Skull Castle in this “Flower” version of the bold show performed in a 360º theater."
s1133,Seven Souls in the Skull Castle: Season Wind,Movie,2017,2021-04-01,2021,4,TV-14,TV Parental Guidelines,Teen,False,185 min,185,min,"Japan, 1590. Wandering samurai band together to take on the lord of Skull Castle in this “Wind” version of the dynamic show performed in a 360º theater."
s1134,Sniper: Ghost Shooter,Movie,2016,2021-04-01,2021,4,R,MPAA-like,Mature,False,99 min,99,min,Snipers ordered to protect a gas pipeline from terrorists suspect a security breach when they're targeted by a ghost shooter who knows their location.
s1135,Starship Troopers: Traitor of Mars,Movie,2017,2021-04-01,2021,4,R,MPAA-like,Mature,False,88 min,88,min,"When a corrupt official plans to sabotage the planet Mars, it’s up to Rico and a group of fresh recruits to fend off a surprise bug attack on their own."
s1136,Takers,Movie,2010,2021-04-01,2021,4,PG-13,MPAA-like,Teen,False,107 min,107,min,An elite crew of bank robbers sets up a daring heist after a former associate persuades them to target an armored car that could be their biggest score.
s1137,Tersanjung the Movie,Movie,2021,2021-04-01,2021,4,TV-14,TV Parental Guidelines,Teen,False,114 min,114,min,"After growing up in a tumultuous household, Yura finds herself in a love triangle with two close friends as she faces a personal and financial crisis."
s1138,The Knight and the Princess,Movie,2019,2021-04-01,2021,4,TV-PG,TV Parental Guidelines,Family,False,96 min,96,min,"A fictional account of the heroic quests of a 7th-century knight, from rescuing hostages abducted by pirates in the Indian Sea to taking on a tyrant."
s1139,The Pianist,Movie,2002,2021-04-01,2021,4,R,MPAA-like,Mature,False,149 min,149,min,Famed Polish pianist Wladyslaw Szpilman struggles to survive the onslaught of Nazi tyranny during World War II in this drama based on his memoirs.
s114,Afterlife of the Party,Movie,2021,2021-09-02,2021,9,TV-PG,TV Parental Guidelines,Family,False,110 min,110,min,Cassie lives to party... until she dies in a freak accident. Now this social butterfly needs to right her wrongs on Earth if she wants to earn her wings.
s1140,The Stepfather,Movie,2009,2021-04-01,2021,4,PG-13,MPAA-like,Teen,False,102 min,102,min,A series of mysterious events makes a teenager suspect that his mother's new boyfriend may be a dangerous serial killer known for preying on families.
s1141,Universal Soldier: The Return,Movie,1999,2021-04-01,2021,4,R,MPAA-like,Mature,False,83 min,83,min,An ex-Universal Soldier working to design smarter cyborg warriors discovers that the supercomputer controlling the soldiers has a sinister agenda.
s1142,Wazir,Movie,2016,2021-04-01,2021,4,TV-14,TV Parental Guidelines,Teen,False,98 min,98,min,"Helping an amputee grandmaster settle the score for his tragic past, a grieving detective unravels a conspiracy more complicated than he imagined."
s1143,White Boy,Movie,2017,2021-04-01,2021,4,TV-MA,TV Parental Guidelines,Mature,False,83 min,83,min,"This true-crime documentary exposes new facts about alleged teen drug lord ""White Boy Rick"" and his lesser-known role as an FBI informant."
s1144,Worn Stories,TV Show,2021,2021-04-01,2021,4,TV-MA,TV Parental Guidelines,Mature,False,1 Season,1,season,"In this funny, heartfelt and moving docuseries, real people unpack the fascinating and quirky stories around their most meaningful pieces of clothing."
s1145,Yes Man,Movie,2008,2021-04-01,2021,4,PG-13,MPAA-like,Teen,False,104 min,104,min,"After a bitter divorce, a loan officer falls under the sway of a self-help guru who urges him to say yes to everything that comes his way for a year."
s1146,At Eternity's Gate,Movie,2018,2021-03-31,2021,3,PG-13,MPAA-like,Teen,False,111 min,111,min,Wild artistic inspiration and emotional turmoil fill painter Vincent van Gogh's last years as he struggles to bring his unique vision to the world.
s1147,Haunted: Latin America,TV Show,2021,2021-03-31,2021,3,TV-14,TV Parental Guidelines,Teen,False,1 Season,1,season,"Real people's terrifying tales of the chilling, unexplained and paranormal come to life with dramatic reenactments in this reality series."
s1148,Not a Game,Movie,2020,2021-03-31,2021,3,TV-MA,TV Parental Guidelines,Mature,False,98 min,98,min,"This documentary offers an honest look at our fraught, complex relationship to video games from the perspectives of gamers and their concerned parents."
s1149,Robocar Poli,TV Show,2015,2021-03-31,2021,3,TV-Y,TV Parental Guidelines,Kids,False,2 Seasons,2,season,"When disaster strikes in Brooms Town, police car Robocar Poli, fire truck Robotruck Roy and their friends on the rescue team race to save the day."
s115,Anjaam,Movie,1994,2021-09-02,2021,9,TV-14,TV Parental Guidelines,Teen,False,143 min,143,min,"A wealthy industrialist’s dangerous obsession with a flight attendant destroys her world, until she takes matters into her own hands to exact revenge."
s1150,Yu-Gi-Oh!,TV Show,2005,2021-03-31,2021,3,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"The lives of young Yugi Moto and his friends Joey, Tristan, and Téa are forever changed when a fantasy card game becomes their reality."
s1151,7 Yards: The Chris Norton Story,Movie,2021,2021-03-30,2021,3,TV-PG,TV Parental Guidelines,Family,False,93 min,93,min,"The true story of former college football player Chris Norton, who defied the odds after a devastating accident — with the woman he loves by his side."
s1152,Octonauts & the Ring of Fire,Movie,2021,2021-03-30,2021,3,TV-Y,TV Parental Guidelines,Kids,False,73 min,73,min,"When red-hot volcanoes start a chain reaction of disasters across the ocean, the Octonauts must work together to face their biggest challenge yet."
s1153,Rainbow High,TV Show,2020,2021-03-30,2021,3,TV-Y,TV Parental Guidelines,Kids,False,1 Season,1,season,"The popular fashion dolls come to life in this animated series as they let their talents and true colors shine at the visual arts school, Rainbow High."
s1154,Mandela: Long Walk to Freedom,Movie,2013,2021-03-29,2021,3,PG-13,MPAA-like,Teen,False,141 min,141,min,This in-depth biopic portrays groundbreaking South African leader Nelson Mandela's fight against political oppression and virulent racism.
s1155,Lawless,Movie,2012,2021-03-28,2021,3,R,MPAA-like,Mature,False,116 min,116,min,"This true-to-life action saga profiles Virginia's bootlegging Bondurant brothers, whose exploits during the Prohibition era made them outlaw heroes."
