show_id,director
s6161,Carlos Marques-Marcet
s6163,Tim Blake Nelson
s6164,Luis Mandoki
s6165,Peter Segal
s6166,Pan Nalin
s6169,Sohail Tatari
s617,Mary Harron
s6170,Paul Serafini
s6171,Juan Zapata
s6172,Peyton Reed
s6173,Sherif Ismail
s6174,Anirban Majumder
s6176,Ken Barbet
s6177,Manish Jha
s6179,Christian Tureaud
s6179,David Salzberg
s6180,J.F. Musial
s6180,Josh Vietze
s6181,Gonzalo López-Gallego
s6182,Christian Desmares
s6182,Franck Ekinci
s6183,Christopher Chambers
s6184,Khaled El Halafawy
s6185,Nia Dinata
s6186,Jason Winer
s6187,Sarah Smith
s6188,John Erick Dowdle
s6189,James L. Brooks
s619,Matt Thompson
s6190,John Murlowski
s6191,Sung-soo Kim
s6192,Mike Nicoll
s6193,Jason Stone
s6194,Mez Tharatorn
s6196,David Morris
s6196,Jacqui Morris
s6197,Augusto Matte
s6197,Fabrizio Copano
s6198,Mike Rossiter
s62,Hirotsugu Kawasaki
s620,Jameel Buari
s6200,Gabe Ibáñez
s6201,Anthony Russo
s6201,Joe Russo
s6202,Levan Tsikurishvili
s6203,Anthony D'Souza
s6204,Ajay Bahl
s6205,Çagan Irmak
s6206,Alejandro G. Iñárritu
s6207,Shikha Makan
s6208,José Eduardo Belmonte
s6209,Adam MacDonald
s6210,Dave Patten
s6211,Michael Petroni
s6212,Michael Bay
s6213,Michael Bay
s6215,David Chirchirillo
s6216,Salima Koroma
s6218,Sumitra Bhave
s6218,Sunil Sukthankar
s6219,Justin Lee
s622,Shen Leping
s6221,Simon Wells
s6222,Phil Weinstein
s6223,Phil Weinstein
s6224,Haissam Hussain
s6225,Burak Aksak
s6226,Zoe Lister-Jones
s6227,Aaron Nee
s6227,Adam Nee
s6228,Tanit Jitnukul
s623,Matt Aselton
s6230,Manop Janjarasskul
s6231,Adisorn Tresirikasem
s6232,Jordi Llompart
s6233,Raja Menon
s6234,Matthew Salleh
s6235,Kyran Kelly
s6236,Adam Wood
s6237,Zeke Norton
s6238,Karen J. Lloyd
s6239,Andrew Tan
s6239,Michael Goguen
s624,Jose Javier Reyes
s6240,William Lau
s6241,Ezekiel Norton
s6242,Conrad Helten
s6243,Ezekiel Norton
s6244,Conrad Helten
s6244,Ezekiel Norton
s6244,Michael Goguen
s6245,Kyle Newman
s6246,Esteban Vidal
s6247,Rajkumar Santoshi
s6248,David Zucker
s6249,Paul Verhoeven
s625,Jakub Piątek
s6252,Dava Whisenant
s6255,Hrishikesh Mukherjee
s6256,Sagar Sarhadi
s6257,Lilibet Foster
s6258,Joshua Caldwell
s6260,Angelika Sigl
s6260,Volker Arzt
s6261,Mel Smith
s6267,Mike Judge
s6268,Bruce W. Smith
s6269,Agasyah Karim
s6269,Khalid Kashogi
s627,John Dower
s6270,Khaled El Halafawy
s6271,Julian Jarrold
s6272,Adam Shankman
s6273,Fisher Stevens
s6274,Keiko Yagi
s6275,Katherine Fairfax Wright
s6278,Rajeev Chaudhari
s6279,Anthony Wonke
s6281,April Mullen
s6283,Adam Marino
s6284,Joe Camp
s6285,Joe Camp
s6286,Hakan Algül
s6288,Tamer Bassiouni
s6289,Ted Braun
s6290,Dharmesh Darshan
s6291,Khaled Marei
s6293,Sushrut Jain
s6294,Majid Majidi
s6297,Priyadarshan
s6298,Rajiv Chilaka
s6299,Priyadarshan
s63,Toshiyuki Tsuru
s630,B. T Thomas
s6300,Ram Gopal Varma
s6301,Jasbir Bijendra Bhati
s6303,Joey Kern
s6304,Dennis Dugan
s6306,Shawn Levy
s6307,Scott Martin
s6308,Kaspar Astrup Schröder
s6309,Ron Oliver
s631,Andrew Dominik
s6310,Nick Broomfield
s6311,Shannon Hartman
s6312,Stephen Daldry
s6313,Daniel Camenisch
s6313,Vonda Harrell
s6314,Indrasis Acharya
s6315,Gajendra Ahire
s6315,Girish Mohite
s6315,Ravi Jadhav
s6315,Viju Mane
s6316,Emanuel Hoss-Desmarais
s6317,Marianna Palka
s6318,Ham Tran
s6320,Miguel Conde
s6321,Supavitra Babul
s6322,Mark Harris
s6323,Ridley Scott
s6325,Jose Manuel Colón
s6326,Ryan Coogler
s6327,Jesse Gustafson
s6328,Craig Brewer
s6329,Martin Hodara
s633,Nibal Arakji
s6330,Gabriela Cowperthwaite
s6331,Daniel Alfredson
s6332,Ethan Hawke
s6333,Ben Younger
s6334,Deane Taylor
s6335,July Hygreck
s6337,Jean-François Richet
s6338,Ted Demme
s6339,Abdellatif Kechiche
s634,Sofie Šustková
s6340,Woody Allen
s6341,Lev L. Spiro
s6343,Jeremy Saulnier
s6344,Les Mayfield
s6345,Derek Cianfrance
s6346,Barry Avrich
s6347,Jeremy Kenyon Lockyer Corbell
s6349,Jay Surridge
s635,Anissa Bonnefont
s6350,Elvira Lind
s6351,Raj Kapoor
s6352,Gabriel Clarke
s6352,Torquil Jones
s6353,Brendan Byrne
s6354,Andrew Sullivan
s6354,Geoffrey Orthwein
s6355,Byron Howard
s6355,Chris Williams
s6356,Alexandra Dean
s6357,Jelle de Jonge
s6359,Arthur Penn
s636,Bahij Hojeij
s6360,Kaizad Gustad
s6363,Gary Cohen
s6363,Ross Hockrow
s6364,Gayane Petrosyan
s6366,Richard Sears
s6367,Alê Abreu
s6368,Chris Stokes
s637,Jonathan Hensleigh
s6370,Michael Doneger
s6371,Sean McNamara
s6372,Cecilia Peck
s6373,Jody Lambert
s6375,Sridhar Rangayan
s6376,Simon Baker
s6377,Rian Johnson
s6378,Robert Adetuyi
s638,Abhishek Chaubey
s638,Srijit Mukherji
s638,Vasan Bala
s6380,Antoine Fuqua
s6381,Lu Yang
s6383,Vivieno Caldinelli
s6384,Vivieno Caldinelli
s6385,Vivieno Caldinelli
s6387,Mike Wiluan
s6388,Andreas Johnsen
s6389,David McCracken
s6391,Steve Antin
s6392,Jon Manning
s6393,Lee Chang-dong
s6395,Cary Murnion
s6395,Jonathan Milott
s6396,Daniel Mann
s6397,Daniele Thompson
s6398,Travis Zariwny
s64,Tensai Okamura
s6400,Angga Dwimas Sasongko
s6401,Néstor Sánchez Sotelo
s6403,Asim Abbasi
s6404,Madhur Bhandarkar
s6406,Momoko Kamiya
s6407,Momoko Kamiya
s6409,Carlos Bolado
s6410,Scott Marshall Smith
s6411,Lisa Arnold
s6413,Peter Sattler
s6415,Deborah Kaplan
s6415,Harry Elfont
s6416,Bernard Rose
s6418,Justin Pemberton
s6419,Noushad
s6420,Mark O'Connor
s6422,Chito S. Roño
s6423,Todd Haynes
s6424,Brian De Palma
s6425,David Pastor
s6425,Àlex Pastor
s6426,Matt Piedmont
s6428,Martin Campbell
s6429,Wong Jing
s6430,Wong Jing
s6432,Richard Brooks
s6433,Shalini Kantayya
s6434,Brad Peyton
s6435,Aaron Hancox
s6435,Michael McNamara
s6436,Henrik Martin Dahlsbakken
s6437,Shivendra Singh Dungarpur
s6438,Nicholas Hytner
s6439,Harry Baweja
s644,Justin P. Lange
s6440,Aatmaram Dharne
s6441,David Dhawan
s6442,Umer Adil
s6443,Arne Birkenstock
s6444,Dianne Dreyer
s6445,Garin Nugroho
s6446,John Curran
s6447,Tim Burton
s6448,McG
s6449,Charles A. Nichols
s6449,Iwao Takamoto
s645,Kimmy Gatewood
s6450,David Dhawan
s6451,Kevin Smith
s6453,Jason Kwan
s6453,Wong Jing
s6454,John Scheinfeld
s6455,Gurvinder Singh
s6459,Bradley Parker
s646,Tània Balló
s6462,Asit Mohapatra
s6462,Sidheswar Shukla
s6463,Asit Mohapatra
s6463,Shyamal Chaulia
s6464,Asit Mohapatra
s6464,Shyamal Chaulia
s6465,Binayak Das
s6465,Rajiv Chilaka
s6466,Anuranjan Premji
s6467,Mark Dindal
s6468,Niyi Akinmolayan
s6469,Tom Holland
s647,Manolo Caro
s6471,Tan Bing
s6472,Luis Lopez
s6473,Bedabrata Pain
s6474,Ken Hughes
s6475,Atom Egoyan
s6476,Andrew Sandler
s6477,Corbin Bernsen
s6479,Marita Grabiak
s6480,Gary Wheeler
s6481,Joe Roth
s6482,Marc Forster
s6483,Israel Adrián Caetano
s6485,Mohsin Ali
s6486,Hrishikesh Mukherjee
s6487,Paul Weitz
s6489,Fernando Meirelles
s6489,Katia Lund
s6490,Pete Travis
s6492,Nick Mead
s6493,Louis Leterrier
s6494,Gregory Hoblit
s6495,Eric Stoltz
s6497,Jack Starrett
s6498,Frank Coraci
s65,David Yarovesky
s650,Anurin Nwunembom
s6500,Chris Perkel
s6501,John Crowley
s6502,Lana Wachowski
s6502,Lilly Wachowski
s6502,Tom Tykwer
s6503,Olivier Assayas
s6504,Matt Reeves
s651,Jayme Monjardim
s6511,Thomas Carter
s6512,Les Mayfield
s6513,Vishal Mishra
s6516,Saurav Palodhi
s6517,Florian Gallenberger
s6518,Ketan Mehta
s6519,Zack Whedon
s652,Kingsley Ogoro
s6522,Robert Kenner
s6523,Ram Gopal Varma
s6524,Craig Goodwill
s6526,Jesse Adang
s6526,Syrine Boulanouar
s6527,Stacie Passon
s6528,Van M. Pham
s6529,Gavin Fitzgerald
s653,Kingsley Ogoro
s6530,Ozan Açıktan
s6531,Ram Gopal Varma
s6532,Abdul Aziz Hashad
s6534,Stuart Rosenberg
s6535,Jon Rosenbaum
s6536,Ben Steele
s6537,Henry Selick
s6538,Jason Bourque
s6540,Galley Molina
s6540,Micah Bickham
s6541,Paul Haggis
s6542,Kranti Kanade
s6544,Ang Lee
s6545,Don Mancini
s6546,Zachary Heinzerling
s6547,Chandrakant Kanse
s6548,Hasan Karacadağ
s6549,Gary David Goldberg
s655,Cristina Jacob
s6551,Steve Carr
s6552,Amara Cash
s6553,Pablo Parés
s6554,Johnson Esthappan
s6555,Raj Amit Kumar
s6556,Jean-Marc Vallée
s6558,Jeffrey Walker
s6559,Philipp Eichholtz
s656,Cristina Jacob
s6562,Brendan Toller
s6563,Roger Donaldson
s6565,Agnidev Chatterjee
s6566,Alexandros Avranas
s6567,Gilles Paquet-Brenner
s6568,Prawal Raman
s657,Cristina Jacob
s6570,Parveen Kumar
s6571,Julie Dash
s6574,Amman Abbasi
s6575,Bas van Teylingen
s6575,Dylan Haegens
s6576,Jake Paltrow
s6576,Noah Baumbach
s6577,Tom Edmunds
s6578,Tanveer Khan
s6579,Danny J. Boyle
s6580,Demetri Martin
s6581,Tanuj Bhramar
s6582,Chad Van De Keere
s6583,Jason Priestley
s6584,Neil LaBute
s6585,Harrison Smith
s6586,Clay Porter
s6589,Anees Bazmee
s6590,Artemis Joukowsky
s6590,Ken Burns
s6591,Dennis Iliadis
s6592,Camilla Nielsson
s6593,Christian Gudegast
s6594,Ted Demme
s6595,Frederick Cipoletti
s6596,Sam Patton
s6597,Mohamed Samy
s6598,Christopher Smith
s6599,Michael Feifer
s6600,Saara Cantell
s6601,Clay Staub
s6603,Sumitra Bhave
s6603,Sunil Sukthankar
s6605,Indra Kumar
s6606,Hark Tsui
s6607,Ben Ryder
s6609,Benoît Jacquot
s6610,Lee Tamahori
s6611,Kundan Shah
s6613,Jay Roach
s6615,Chia-Liang Liu
s6616,Todd Standing
s6617,Benjamin Arfmann
s6618,Neill Blomkamp
s6620,David Lean
s6621,Paul Schrader
s6622,Philip Marlatt
s6623,Charles Martin Smith
s6624,Brian De Palma
s6625,Alana Waksman
s6625,Austin Kolodney
s6625,Brandon Somerhalder
s6625,Dave Dorsey
s6625,David Beier
s6625,Drue Metz
s6625,Jon YonKondy
s6625,Mahin Ibrahim
s6625,Will Lowell
s6625,Xu Zhang
s6626,Jared Hess
s6627,Troy Nixey
s6628,Thierry Donard
s6629,Thierry Donard
s6630,Thierry Donard
s6631,Caradog W. James
s6632,Daniel Gordon
s6633,Mike Birbiglia
s6634,Mike Newell
s6635,Andrzej Bartkowiak
s6637,Wong Jing
s6638,John Patrick Shanley
s6639,M.J. Isakson
s6640,Bo Welch
s6641,Scott Mosier
s6641,Yarrow Cheney
s6642,Rob Cohen
s6643,Colin Teague
s6644,Doug Lefler
s6645,Patrik Syversen
s6646,Rajiv Chilaka
s6648,Greg MacGillivray
s6649,Tristan Ferland Milewski
s665,Fernando Moro
s6650,Reiner Holzemer
s6654,Afia Nathaniel
s6655,Eeshwar Nivas
s6656,Troy Miller
s6657,Emma Hatherley
s6658,Dave Green
s6662,Anthony Lucero
s6663,Will Gluck
s6665,Ryan Murphy
s6666,Bruce Gowers
s6667,Ajithkumar
s6668,Harjit Singh
s6669,Sumitra Bhave
s6669,Sunil Sukthankar
s667,Ivan Andrew Payawal
s6670,Sriram Raghavan
s6671,Philipp Stölzl
s6676,Matías Gueilburt
s6678,Justin Webster
s6680,Federico Lemos
s6681,Bassam Kurdali
s6682,John Bridcut
s6683,Sebastian Gutierrez
s6684,Fabien Beziat
s6684,Hugues Nancy
s6685,Fabien Beziat
s6685,Hugues Nancy
s6686,Nils Tavernier
s6687,Jon Spira
s6688,Michael Thelin
s6689,Riri Riza
s6690,Neil Triffett
s6692,Kim Nguyen
s6693,Greg Coolidge
s6695,Ajay Phansekar
s6697,David Ayer
s6699,Denis Villeneuve
s6700,Jenny Carchman
s6701,Jason James
s6702,Robert Clouse
s6703,Drake Doremus
s6704,Kurt Wimmer
s6705,Wojciech Marczewski
s6706,Alejandro Doria
s6707,Marcelo González
s6709,Valeria Golino
s671,Yoshikazu Yasuhiko
s671,Yoshiyuki Tomino
s6711,Tom Shadyac
s6712,Paul W.S. Anderson
s6713,Robi Michael
s6714,Asghar Farhadi
s6716,Ivan Reitman
s6717,Alex Garland
s6719,James Lee
s672,Yoshikazu Yasuhiko
s672,Yoshiyuki Tomino
s6720,Stuart Baird
s6721,Anders Sømme Hammer
s6721,Klaus Erik Okstad
s6721,Marius Arnesen
s6721,Olav Njaastad
s6722,Michael Whitton
s6723,Andrzej Bartkowiak
s6724,Joseph Mbah
s6726,Hakan Algül
s6727,Hakan Algül
s6728,Hakan Algül
s673,Yoshiyuki Tomino
s6730,Benny Fine
s6731,Matt Toronto
s6734,Sanjay Jadhav
s6735,Chris Stokes
s6736,Gregory Hoblit
s6737,Kubilay Sarikaya
s6737,Sedat Kirtan
s6738,Hardik Mehta
s6739,Keith L. Smith
s6740,Nagraj Manjule
s6741,Shadi Ali
s6743,Ian Barber
s6744,Terry Gilliam
s6746,Peter Spirer
s6747,Norman Jewison
s6748,Biyi Bandele
s6749,Luke Jurevicius
s6750,Ari Levinson
s6752,Tony Zierra
s6753,Angga Dwimas Sasongko
s6754,James Wong
s6755,David R. Ellis
s6756,James Wong
s6757,Gianfranco Rosi
s6758,Sabal Singh Shekawat
s6759,Arthur Muhammad
s6760,Steven C. Miller
s6761,Nirpal Bhogal
s6762,Keith Malloy
s6763,Andrew Renzi
s6765,Gerry Blaksley
s6766,Cheh Chang
s6768,Marc Abraham
s6769,Khaled Marei
s677,Rob Seidenglanz
s6770,Gregory Caruso
s6772,Kang Cheng
s6772,Shan Hua
s6773,Asri Bendacha
s6776,Juan Manuel Cotelo
s6777,Tyler Perry
s6778,Kevin Pang
s6778,Mark Helenowski
s6779,Dean Wright
s6780,Mark Murphy
s6781,Richard Miron
s6782,Joe Camp
s6784,Adam Darke
s6784,Jon Carey
s6785,Fred M. Wilcox
s6787,Luis Ara
s6788,Maya Zinshtein
s6790,Lee Fulkerson
s6791,Seth Gordon
s6793,Mike Newell
s6794,Gregory Hoblit
s6795,Noah Baumbach
s6797,Trudie Styler
s6798,David Dobkin
s6799,Simon Wincer
s6800,Marc Levin
s6801,Sameh Abdulaziz
s6802,Jesse Allain-Marcus
s6802,Wade Allain-Marcus
s6803,Jude Okwudiafor Johnson
s6805,Marcus Nispel
s6806,Simon Verhoeven
s6808,Mahmoud Karim
s6809,Pierre Morel
s6810,Heber Cannon
s6811,Alastair Fothergill
s6814,Courtney Hunt
s6815,Sean Cisterna
s6816,Bob Rose
s6817,Le Van Kiet
s6818,Adam Del Giudice
s6819,Hoyt Yeatman
s682,Simon Frederick
s6820,Fellipe Barbosa
s6822,Pavel Parkhomenko
s6824,Lucky Kuswandi
s6827,Martin Scorsese
s6829,Ifa Isfansyah
s6830,Rudy Soedjarwo
s6831,Hiroshi Katagiri
s6832,Manbhavan Singh
s6833,P.K. Baaburaaj
s6838,David Grossman
s6839,Guy Vasilovich
s684,Michihito Fujii
s6840,Nicholas Stoller
s6841,Christopher Smith
s6843,Peter Segal
s6844,David Silberg
s6845,Rajkumar Santoshi
s6846,Rich Ragsdale
s6847,Kazuchika Kise
s6847,Masahiko Murata
s6848,Mark Steven Johnson
s6849,Kazuchika Kise
s6851,Kazuchika Kise
s6852,Partho Ghosh
s6853,Riri Riza
s6854,Charles Walters
s6854,Vincente Minnelli
s6855,Sally Potter
s6856,Wenn V. Deramas
s6857,Brett Whitcomb
s6859,Harold Cronk
s686,Paul Weitz
s6860,Jedd Wider
s6860,Todd Wider
s6861,Gordon Chan
s6862,Harold Cronk
s6863,Michael Mason
s6864,Francis Lee
s6865,Hrishikesh Mukherjee
s6866,Takuya Inaba
s6867,Martin Campbell
s6868,Sam de Jong
s6870,Ivan Sen
s6871,Rohit Shetty
s6873,Mark Landre Gould
s6874,Neslihan Yesilyurt
s6875,Chris McCoy
s6876,Andrew Niccol
s6877,Wendy Jo Carlton
s6878,Tarek Abdel Moaty
s6879,George Clooney
s688,Karthik Subbaraj
s6880,Henrik Ruben Genz
s6881,Martin Scorsese
s6882,Justin Chon
s6883,Michael Dowse
s6884,Ari Sandel
s6885,Robert Altman
s6887,Mathieu Kassovitz
s6888,Ananth Narayan Mahadevan
s6889,Clint Eastwood
s689,Kayode Kasum
s6892,Indra Kumar
s6893,Tanuj Chopra
s6894,Randal Kleiser
s6897,Jeremy Saulnier
s6898,Abba T. Makama
s6899,Nanette Burstein
s69,Hanns-Bruno Kammertöns
s69,Michael Wech
s69,Vanessa Nöcker
s690,Yoshikazu Yasuhiko
s690,Yoshiyuki Tomino
s6900,Eric Juhola
s6901,Anjali Nayar
s6903,James Woodroffe
s6904,Esteban Vidal
s6905,Sermiyan Midyat
s6906,Sermiyan Midyat
s6909,Ali Taner Baltacı
s691,Keishi Otomo
s6910,Adam Shankman
s6911,Daisuke Nishio
s6911,Frank O'Connor
s6911,Hideki Futamura
s6911,Hiroshi Yamazaki
s6911,Joseph Chou
s6911,Koichi Mashimo
s6911,Koji Sawai
s6911,Mamoru Oshii
s6911,Shinji Aramaki
s6911,Tomoki Kyoda
s6911,Toshiyuki Kanno
s6911,Yasushi Muraki
s6912,Ian Kirby
s6913,Satish Kaushik
s6914,John Irvin
s6915,Akram Farouk
s6916,Johnny Martin
s6917,Joe Berlinger
s6919,Tim Van Someren
s6921,Joe Dietsch
s6921,Louie Gibson
s6922,Luis Javier M. Henaine
s6925,Nathanael Wiseman
s6925,Robert Osman
s6926,Ilya Naishuller
s6928,Hayden Schlossberg
s6928,Jon Hurwitz
s6929,Danny Leiner
s693,Hsu Fu-chun
s6930,Daniel Raim
s6932,Ron Oliver
s6933,Ah Loong
s6934,Ron Davis
s6935,Justin Bare
s6935,Matthew Miele
s6937,David Dhawan
s6939,Jon Schnitzer
s694,Lucky Kuswandi
s6940,Brant Sersen
s6941,Eddie Martin
s6943,Andrew C. Erin
s6944,Steven Soderbergh
s6945,Davis Guggenheim
s6946,Quinn Lasher
s6947,Elle Callahan
s6948,Ana Kokkinos
s6949,Kelly Noonan
s695,Soudade Kaadan
s6950,David Mirkin
s6951,Chris Sivertson
s6953,Huang Jianming
s6955,Ross R. Shuman
s6955,Tom Gianas
s6957,David Mackenzie
s6958,Guillermo del Toro
s6959,Spike Jonze
s696,Soudade Kaadan
s6960,Christel Gibson
s6961,Prakash Mehra
s6962,Rod Blackhurst
s6963,Corey Yuen
s6965,Timothy Woodward Jr.
s6967,Shawn Arranha
s6968,Liu Jie
s6969,Scott Hicks
s6973,Lucy van Beek
s6974,Jennifer Lynch
s6976,Vishnu Govindhan
s6978,Andy Tennant
s6979,Daniel Kontur
s6980,Daniel Ablin
s6981,Asim Raza
s6983,Ali Taner Baltacı
s6983,Cem Yılmaz
s6984,Neil Armfield
s6985,Adam Egypt Mortimer
s6985,Anthony Scott Burns
s6985,Dennis Widmyer
s6985,Gary Shore
s6985,Kevin Kolsch
s6985,Kevin Smith
s6985,Nicholas McCarthy
s6985,Sarah Adina Smith
s6985,Scott Stewart
s6986,Will Allen
s6987,Note Chern-Yim
s6988,Note Chern-Yim
s6989,Rakshith Thirthahalli
s699,Antoinette Jadaone
s6990,Anindya Chatterjee
s6991,Bille Woodruff
s6992,Bille Woodruff
s6993,Mike Disa
s6994,Sudip Bandyopadhyay
s6995,Jack C. Newell
s6996,Brodje Wemboendja
s6998,Alexandre Aja
s7,José Luis Ucha
s7,Robert Cullen
s7000,Ayush Raina
s7001,Marty Stalker
s7002,Federico Lemos
s7003,Scott Cooper
s7004,Michael Polish
s7005,Max McGill
s7006,Akiva Schaffer
s7008,Janusz Majewski
s7009,Genndy Tartakovsky
s7010,Mark Tonderai
s7011,Sandy Chronopoulos
s7012,Ziga Virc
s7013,Tom O'Dell
s7014,Ron Howard
s7015,Ken Marino
s7016,Lionel C. Martin
s7017,Jerry Rothwell
s7019,Jocelyn Moorhouse
s702,Marie Clements
s7020,Cal Saville
s7021,Amar Gupte
s7022,Frank Paur
s7022,Sam Liu
s7023,Sooraj R. Barjatya
s7024,Raj Kanwar
s7026,Drew Casson
s7027,Keoni Waxman
s7028,Jonathan Mostow
s703,David O. Russell
s7031,Matt Kugelman
s7032,Matt Kugelman
s7033,Craig Brewer
s7035,Gabriel Grieco
s7036,Onir
s7037,Benjamin Turner
s7037,Gabe Turner
s7038,Mary Mazzio
s7039,Laura VanZee Taylor
s7041,Feng Xiaogang
s7042,Adam Sjöberg
s7043,Ross Boyask
s7044,Chuck Russell
s7045,Douglas McGrath
s7046,Maria Demeshkina Peek
s7047,Mez Tharatorn
s7048,Ken Loach
s7049,Brett Haley
s705,Achille Brice
s7050,Steve Race
s7052,Brett Harvey
s7053,Law Wing-cheong
s7054,Sachin
s7056,Tony Leondis
s7057,Jay Chapman
s7058,Karey Kirkpatrick
s7059,Walerian Borowczyk
s706,Max Jabs
s7061,Taron Lexton
s7062,Johannes Roberts
s7063,Aytaç Ağırlar
s7064,Eric Zaragosa
s7065,Suman Mukhopadhyay
s7066,Jonathan Baker
s7067,Elizabeth Chai Vasarhelyi
s7068,Brad Bird
s7069,Sanjeev Gupta
s7071,Steven Spielberg
s7072,Steven Spielberg
s7073,Steven Spielberg
s7074,Steven Spielberg
s7075,John Stewart Muller
s7076,Jacob Kornbluth
s7077,Luca Vullo
s7078,Quentin Tarantino
s7079,Iain Softley
s708,Sarawut Wichiensarn
s7080,K. Subhash
s7085,Eugenio Derbez
s7087,Michael Gallagher
s7088,Patricia Rozema
s7089,Toshiya Shinohara
s709,Ricardo de Montreuil
s7090,Toshiya Shinohara
s7091,Toshiya Shinohara
s7092,Clint Eastwood
s7093,Charles Officer
s7094,John Trengove
s7095,Nagesh Kukunoor
s7096,Kedar Shinde
s7097,Jacob Schwab
s7098,Leo Riley
s7100,V. K. Prakash
s7103,Manish Tiwary
s7104,Andy Tennant
s7105,Ismail Farouk
s7106,Maria Ripoll
s7107,Hani Hamdi
s7108,Zatella Beatty
s7109,Young Jun Lee
s7110,Shirish Kunder
s7111,Mathias Malzieu
s7111,Stéphane Berla
s7112,Harvey Glazer
s7112,Stuart Stone
s7113,Stuart Orme
s7114,Quentin Tarantino
s7115,Dustin Nguyen
s7116,Madhur Bhandarkar
s7118,Girish Malik
s7119,Nila Madhab Panda
s712,Peter Chelsom
s7120,Azfar Jafri
s7122,Kevin Smith
s7123,Janusz Majewski
s7125,Vlad Yudin
s7127,Clint Eastwood
s7128,Gerry Hoban
s7129,C. Fitz
s713,Michael Lockshin
s7131,Joe Boyd
s7133,David Gelb
s7134,Radhu Karmakar
s7135,John Edginton
s7136,Ashim Ahluwalia
s7137,Andrew Stanton
s7138,Ahishor Solomon
s7140,Bill Oliver
s7141,Toby Haynes
s7142,Amardeep Singh Gill
s7145,David Dhawan
s7146,John Schultz
s7147,Susannah Heath-Eves
s7148,Nora Ephron
s7150,Salim Akil
s7151,Phil Morrison
s7152,Lana Wachowski
s7152,Lilly Wachowski
s7153,Roger Kumble
s7154,Johnnie To
s7155,Jon M. Chu
s7157,Kathryn Bigelow
s7159,Sanjay Gupta
s7160,Kranti Redkar
s7161,Tinnu Anand
s7162,Jijo Pancode
s7163,Pa. Ranjith
s7164,Buta Singh
s7165,Bill Plympton
s7165,Gaëtan Brizzi
s7165,Joan C. Gratz
s7165,Joann Sfar
s7165,Michael Socha
s7165,Mohammed Saeed Harib
s7165,Nina Paley
s7165,Paul Brizzi
s7165,Roger Allers
s7165,Tomm Moore
s7166,Pooja Bhatt
s7167,Rupert Jones
s7168,Dhilip Kumar
s717,Francine Parker
s7170,Satish Kaushik
s7171,James Mangold
s7172,Sai Paranjape
s7173,Alphonso J. Wesson
s7174,Vineeth Anil
s7175,Chandrakant Kulkarni
s7176,Ken Burns
s7177,Ken Burns
s7179,Leslie Small
s7179,Tim Story
s7180,Leslie Small
s7180,Tim Story
s7181,Shannon Hartman
s7182,Lori Kaye
s7184,Subhash Ghai
s7187,Dibakar Banerjee
s7189,Hrishikesh Mukherjee
s719,Daniel Schechter
s7190,Sunil Kumar Agrawal
s7190,Surya S.J.
s7191,Sudipto Roy
s7192,Dimitri Logothetis
s7193,John Stockwell
s7194,Noah Baumbach
s7195,Paul Soriano
s7196,Daniel Alfredson
s7198,Quentin Tarantino
s7199,Quentin Tarantino
s72,David A. Vargas
s7200,Steven Gomez
s7201,Frédéric Tonolli
s7202,Paul Tanter
s7203,Jonathan Hensleigh
s7204,Stephen Chiodo
s7205,Robert Luketic
s7206,Attila Till
s7207,Paul Katis
s7208,Felix Thompson
s7209,Jeffrey W. Byrd
s7210,Steve Greenwood
s7211,Bobby Farrelly
s7211,Peter Farrelly
s7212,Deniz Gamze Ergüven
s7213,Abbas Alibhai Burmawalla
s7213,Mastan Alibhai Burmawalla
s7214,Gary Fleder
s7217,Woo Ming Jin
s7219,Eli Roth
s722,Mike Gunther
s7220,Frank Capra
s7220,Joris Ivens
s7221,Alex Proyas
s7222,Jonathan Taylor
s7224,Espen Sandberg
s7224,Joachim Rønning
s7225,Gulzar
s7226,Hans Petter Moland
s7228,Munjal Shroff
s7228,Tilak Shetty
s7229,Munjal Shroff
s7229,Tilak Shetty
s723,David Zeiger
s7230,Tilak Shetty
s7231,Tilak Shetty
s7232,Tilak Shetty
s7234,Munjal Shroff
s7234,Tilak Shetty
s7235,Trey Edward Shults
s7237,Oliver Blackburn
s7238,William H. Macy
s7239,Remy Kohli
s724,Michael Simon
s7240,Stephen Chow
s7241,Andrés Couturier
s7242,Tim Johnson
s7243,Stanley Tong
s7244,Suresh Pillai
s7245,Nick Broomfield
s7247,Yusuf Pirhasan
s7248,Kundan Shah
s7249,Devin Chanda
s725,Jerry Rothwell
s7250,Samir Karnik
s7251,Leandro Mark
s7251,Nicolás Silbert
s7252,Daniel Lindsay
s7252,T.J. Martin
s7253,Luis Valdez
s7254,Giulio Base
s7259,Alejandro Lozano
s7260,Syed Ahmad Afzal
s7261,Sopon Sukdapisit
s7262,Chris Nahon
s7263,M. Night Shyamalan
s7266,Mahesh Manjrekar
s7268,R. Ellis Frazier
s727,Bruce Sinofsky
s727,Joe Berlinger
s7270,Jaki Bradley
s7271,Kazuaki Kiriya
s7272,Massy Tadjedin
s7273,Damien Piscarel
s7273,Florent Bodin
s7274,Emmanuel Amara
s7275,Anand Tucker
s7276,Roy Allen Smith
s7277,Ron Myrick
s7278,Ron Myrick
s7279,Ron Myrick
s728,Ian Cheney
s728,Sharon Shattuck
s7281,B.N. Shajeer Sha
